24	2
23	11
17	12
31	13
24	16
10	19
34	19
20	22
8	24
25	24
32	26
11	30
23	30
81	52
90	54
78	57
86	59
71	60
94	60
24	63
39	63
33	64
67	65
90	66
19	69
76	69
69	71
88	72
74	75
87	77
19	78
31	81
29	85
114	97
0	100
110	102
123	104
0	105
108	105
20	108
35	108
30	109
122	109
110	110
25	111
116	113
108	115
14	116
113	119
3	120
119	120
123	120
38	121
